date,R,F10_7,R_smooth,F_smooth
1949-09-01,205.8,,176.15,
1949-10-01,186.3,,171.35416666666666,
1949-11-01,203.2,,169.37916666666666,
1949-12-01,166.6,,167.12916666666663,
1950-01-01,143.9,,162.81666666666663,
1950-02-01,134.3,,158.47916666666663,
1950-03-01,155.4,,150.65416666666667,
1950-04-01,160.6,,140.97083333333333,
1950-05-01,150.5,,131.60416666666666,
1950-06-01,118.3,,122.62916666666666,
1950-07-01,128.9,,116.42916666666665,
1950-08-01,120.6,,111.91249999999998,
1950-09-01,72.7,,106.67916666666665,
1950-10-01,87.0,,102.30416666666665,
1950-11-01,77.7,,101.23333333333332,
1950-12-01,76.7,,102.37083333333334,
1951-01-01,85.0,,101.6375,
1951-02-01,84.8,,98.47916666666666,
1951-03-01,79.3,,98.93333333333332,
1951-04-01,131.7,,100.23749999999998,
1951-05-01,153.7,,99.52083333333333,
1951-06-01,142.4,,98.8875,
1951-07-01,87.2,,97.27083333333333,
1951-08-01,86.5,,93.95833333333334,
1951-09-01,117.7,,89.78333333333333,
1951-10-01,73.3,,84.04166666666667,
1951-11-01,74.2,105.0,75.2875,
1951-12-01,65.0,103.9,66.51666666666667,
1952-01-01,57.9,95.5,61.454166666666666,
1952-02-01,32.4,87.1,59.795833333333334,
1952-03-01,31.5,78.3,56.21249999999999,
1952-04-01,41.7,84.2,51.3625,
1952-05-01,33.6,80.8,47.96666666666667,88.15
1952-06-01,52.0,84.6,45.52916666666667,86.4375
1952-07-01,56.1,88.7,44.025,85.15416666666667
1952-08-01,77.8,94.6,42.0875,84.00416666666668
1952-09-01,40.4,83.6,40.28333333333333,83.03333333333333
1952-10-01,34.2,83.0,39.49583333333334,82.45833333333333
1952-11-01,31.8,82.0,38.770833333333336,81.89166666666667
1952-12-01,48.9,85.8,37.27916666666666,81.0375
1953-01-01,37.9,82.8,34.61666666666667,79.72916666666667
1953-02-01,5.9,72.2,30.966666666666665,78.08749999999999
1953-03-01,14.7,69.9,28.608333333333334,76.85416666666666
1953-04-01,39.6,78.8,27.179166666666664,76.00416666666665
1953-05-01,18.3,72.6,25.04583333333333,75.10416666666664
1953-06-01,31.5,72.3,21.949999999999996,74.02916666666664
1953-07-01,12.7,69.6,18.512499999999996,72.79583333333332
1953-08-01,33.6,74.3,16.7375,72.05
1953-09-01,28.0,74.3,16.570833333333336,71.96666666666667
1953-10-01,12.3,71.9,15.079166666666667,71.60416666666667
1953-11-01,2.5,71.5,12.829166666666666,70.96666666666667
1953-12-01,3.9,70.5,10.820833333333333,70.54583333333333
1954-01-01,0.4,68.5,9.299999999999999,70.24583333333334
1954-02-01,0.8,68.6,8.199999999999998,69.96666666666667
1954-03-01,15.8,71.5,6.2541666666666655,69.60000000000001
1954-04-01,2.7,68.5,5.108333333333333,69.47083333333333
1954-05-01,1.2,67.6,5.4875,69.55833333333332
1954-06-01,0.4,67.2,6.249999999999999,69.8
1954-07-01,7.3,67.5,7.933333333333332,70.675
1954-08-01,12.6,69.7,10.520833333333332,71.90416666666665
1954-09-01,2.3,70.1,11.379166666666666,72.57916666666665
1954-10-01,10.5,73.0,11.595833333333331,73.0625
1954-11-01,13.4,72.5,13.837499999999999,74.025
1954-12-01,11.3,75.3,17.375,75.51666666666665
1955-01-01,33.4,84.7,20.529166666666665,77.20416666666665
1955-02-01,29.9,81.9,23.708333333333332,78.875
1955-03-01,7.3,74.4,28.037499999999998,80.79166666666667
1955-04-01,16.4,77.2,33.49583333333333,83.41666666666666
1955-05-01,41.3,82.0,41.22083333333333,87.39999999999999
1955-06-01,45.2,88.6,49.98749999999999,92.27499999999999
1955-07-01,38.2,86.6,56.99583333333332,97.06666666666665
1955-08-01,58.0,90.7,66.01249999999999,102.90416666666665
1955-09-01,60.8,95.1,78.76666666666665,110.00833333333331
1955-10-01,83.0,111.0,91.29583333333332,117.2333333333333
1955-11-01,126.3,130.1,103.47916666666666,124.26249999999997
1955-12-01,108.8,134.7,114.81249999999997,130.36666666666667
1956-01-01,104.1,140.3,125.82916666666664,136.24583333333334
1956-02-01,175.6,166.4,139.44166666666663,143.725
1956-03-01,167.7,160.4,154.72499999999997,152.3791666666667
1956-04-01,156.7,164.6,168.12083333333328,160.49166666666667
1956-05-01,193.4,163.3,180.43749999999994,169.27916666666667
1956-06-01,165.1,153.8,193.84999999999997,179.25
1956-07-01,182.7,162.5,206.04999999999998,188.04166666666666
1956-08-01,240.2,194.3,211.8208333333333,192.72916666666663
1956-09-01,245.4,199.2,214.48749999999998,195.14166666666662
1956-10-01,219.9,201.6,220.58749999999998,198.1708333333333
1956-11-01,285.0,250.4,226.04166666666666,201.53333333333327
1956-12-01,272.0,253.7,232.6583333333333,207.51249999999996
1957-01-01,233.7,232.3,241.0583333333333,213.9041666666666
1957-02-01,184.5,186.9,243.80416666666662,216.5375
1957-03-01,222.8,197.8,246.80833333333328,219.69166666666666
1957-04-01,248.0,199.9,256.3125,225.9125
1957-05-01,233.0,208.7,262.69166666666666,229.67916666666667
1957-06-01,284.3,251.9,266.04999999999995,231.54166666666666
1957-07-01,265.1,217.8,271.04999999999995,233.84166666666667
1957-08-01,223.7,202.2,275.3041666666667,235.69166666666666
1957-09-01,334.0,267.0,279.3166666666666,238.97499999999997
1957-10-01,359.4,283.1,282.5166666666666,243.12916666666666
1957-11-01,298.6,259.3,284.38333333333327,245.52083333333331
1957-12-01,339.0,289.5,283.29166666666663,244.6833333333333
1958-01-01,286.7,251.7,281.8125,243.6208333333333
1958-02-01,233.6,211.9,284.55,245.31666666666663
1958-03-01,270.0,251.6,285.00416666666666,245.7791666666666
1958-04-01,277.6,245.8,278.6958333333333,242.5041666666666
1958-05-01,248.2,220.2,270.9666666666667,238.12499999999997
1958-06-01,242.9,220.3,264.4541666666667,233.9083333333333
1958-07-01,271.0,223.9,262.275,232.76249999999996
1958-08-01,283.5,236.8,261.8583333333333,233.5916666666666
1958-09-01,285.1,243.5,260.2749999999999,232.49583333333328
1958-10-01,256.9,228.0,258.0541666666666,230.0875
1958-11-01,215.6,209.3,255.93333333333328,228.29999999999995
1958-12-01,265.7,238.3,255.575,227.85833333333332
1959-01-01,307.7,275.4,252.94583333333333,226.85416666666663
1959-02-01,202.6,208.1,250.44583333333333,225.86249999999998
1959-03-01,263.0,229.1,247.09583333333333,223.7
1959-04-01,231.3,210.5,239.64999999999998,219.02499999999998
1959-05-01,243.6,212.6,233.85,215.3875
1959-06-01,238.9,217.3,228.49166666666665,212.0125
1959-07-01,211.9,202.8,220.61249999999995,206.59166666666664
1959-08-01,282.6,234.1,214.22916666666663,201.94583333333333
1959-09-01,205.6,194.3,207.09999999999997,196.9833333333333
1959-10-01,157.7,165.0,199.72499999999997,191.82083333333333
1959-11-01,175.6,185.0,194.18749999999997,187.95
1959-12-01,177.1,181.6,187.63749999999996,183.55
1960-01-01,207.2,202.0,182.53749999999997,179.60833333333332
1960-02-01,149.9,170.0,177.0333333333333,175.49166666666665
1960-03-01,144.6,148.1,172.11249999999998,171.75416666666666
1960-04-01,172.7,167.6,169.36666666666665,169.5625
1960-05-01,169.3,162.6,165.65416666666664,167.11249999999998
1960-06-01,156.0,161.7,161.29583333333332,163.79999999999998
1960-07-01,172.4,163.8,153.7541666666666,158.65833333333333
1960-08-01,190.0,174.3,145.02083333333331,152.67916666666665
1960-09-01,180.1,164.4,138.6083333333333,148.22916666666669
1960-10-01,117.3,142.3,132.14166666666668,143.81666666666663
1960-11-01,126.9,148.9,124.525,138.57083333333333
1960-12-01,121.2,138.2,118.54583333333333,133.77083333333334
1961-01-01,82.1,122.0,113.5625,129.63333333333335
1961-02-01,65.4,106.5,105.9,124.82083333333334
1961-03-01,75.2,104.8,97.53333333333333,119.82916666666667
1961-04-01,86.9,105.0,91.13333333333333,115.775
1961-05-01,72.3,99.3,85.13333333333331,111.43333333333334
1961-06-01,109.5,109.8,79.10416666666666,107.20416666666667
1961-07-01,99.3,116.4,75.29999999999998,104.27916666666668
1961-08-01,79.2,106.2,74.4375,102.92083333333335
1961-09-01,90.1,112.7,74.27083333333333,102.49583333333334
1961-10-01,53.7,96.7,72.96666666666667,101.92083333333332
1961-11-01,46.5,90.3,71.65833333333333,101.4875
1961-12-01,56.9,95.3,69.14583333333334,100.63749999999999
1962-01-01,55.1,94.7,64.2375,98.38333333333333
1962-02-01,71.7,101.2,59.42083333333333,95.70833333333333
1962-03-01,64.9,99.9,56.708333333333336,93.52916666666667
1962-04-01,65.9,96.1,56.08333333333333,92.1875
1962-05-01,61.9,97.8,55.8625,91.59583333333335
1962-06-01,59.6,90.9,54.55416666666666,90.75833333333333
1962-07-01,31.4,81.2,52.466666666666654,89.50833333333331
1962-08-01,31.5,77.2,49.84583333333333,87.97916666666666
1962-09-01,72.7,89.4,46.65416666666666,86.1625
1962-10-01,56.1,87.8,43.974999999999994,84.54166666666666
1962-11-01,38.8,85.0,42.93333333333334,83.42083333333333
1962-12-01,33.2,80.5,42.55,82.69166666666668
1963-01-01,28.7,79.5,42.0875,82.1625
1963-02-01,35.2,79.7,42.641666666666666,82.09166666666665
1963-03-01,24.8,77.8,42.579166666666666,82.02083333333333
1963-04-01,41.7,79.3,41.599999999999994,81.68749999999999
1963-05-01,61.1,87.7,41.137499999999996,81.4375
1963-06-01,51.2,83.5,40.441666666666656,81.2125
1963-07-01,28.7,75.9,39.70416666666666,80.95
1963-08-01,47.5,80.8,39.037499999999994,80.65416666666667
1963-09-01,55.2,84.1,38.59583333333334,80.45
1963-10-01,50.1,85.1,37.366666666666674,80.0875
1963-11-01,33.7,81.7,34.21666666666667,79.04583333333332
1963-12-01,21.6,78.4,30.695833333333333,77.67916666666666
1964-01-01,22.6,75.3,28.129166666666666,76.70416666666667
1964-02-01,25.3,76.8,25.729166666666664,75.85416666666666
1964-03-01,24.1,75.8,22.316666666666663,74.79166666666666
1964-04-01,12.9,72.6,18.604166666666657,73.71666666666665
1964-05-01,14.3,69.4,15.958333333333334,72.89166666666667
1964-06-01,13.5,69.0,15.037500000000001,72.575
1964-07-01,4.8,67.0,15.175,72.72916666666667
1964-08-01,13.8,69.3,15.104166666666668,72.8
1964-09-01,7.0,70.1,14.641666666666666,72.6625
1964-10-01,9.2,73.3,14.254166666666666,72.56666666666665
1964-11-01,11.1,73.7,14.983333333333333,72.90416666666664
1964-12-01,22.1,78.8,16.233333333333334,73.59583333333332
1965-01-01,25.4,78.6,17.1625,74.22916666666664
1965-02-01,20.8,75.2,17.6625,74.75416666666666
1965-03-01,17.5,74.1,18.370833333333334,75.24166666666666
1965-04-01,10.2,72.0,19.929166666666667,75.79166666666666
1965-05-01,34.5,78.1,21.245833333333334,76.24166666666665
1965-06-01,23.3,76.9,21.84166666666666,76.36666666666665
1965-07-01,17.3,74.3,22.57083333333333,76.71666666666667
1965-08-01,13.3,74.6,23.79583333333333,77.4875
1965-09-01,24.5,76.5,25.1875,78.5125
1965-10-01,29.1,80.1,28.424999999999997,80.20416666666667
1965-11-01,22.8,77.7,32.1125,82.10000000000001
1965-12-01,24.7,77.8,35.199999999999996,83.75416666666666
1966-01-01,40.3,88.0,39.670833333333334,85.90416666666665
1966-02-01,35.3,84.3,44.762499999999996,88.57916666666667
1966-03-01,36.4,89.6,49.17499999999999,91.34166666666667
1966-04-01,69.0,97.1,53.287499999999994,93.96249999999999
1966-05-01,64.2,98.5,57.883333333333326,96.63749999999997
1966-06-01,67.7,96.2,63.437499999999986,100.05
1966-07-01,80.2,106.6,71.42916666666666,104.47083333333332
1966-08-01,72.6,106.5,80.34583333333333,109.58333333333333
1966-09-01,71.1,110.9,89.47916666666666,115.15833333333332
1966-10-01,81.2,108.6,95.78333333333332,119.47916666666664
1966-11-01,81.0,113.4,99.4375,122.68749999999999
1966-12-01,99.8,124.0,103.02083333333331,125.52916666666665
1967-01-01,157.0,147.9,106.22916666666666,127.925
1967-02-01,132.6,147.1,111.58333333333334,131.29166666666666
1967-03-01,158.3,160.6,116.45,134.14166666666665
1967-04-01,98.4,129.8,119.84166666666668,136.17083333333332
1967-05-01,122.5,142.8,123.85833333333335,138.65
1967-06-01,95.4,120.1,129.35000000000002,141.61666666666667
1967-07-01,129.5,140.2,133.29583333333335,144.93749999999997
1967-08-01,151.8,153.7,135.02083333333331,147.71666666666664
1967-09-01,108.7,132.1,134.94166666666666,148.06249999999997
1967-10-01,125.0,136.1,134.47499999999997,147.30416666666665
1967-11-01,133.6,145.4,137.5625,147.79166666666663
1967-12-01,179.0,163.2,142.49166666666665,149.2125
1968-01-01,172.5,188.4,145.30416666666665,150.00416666666666
1968-02-01,158.5,173.3,145.70833333333331,149.39166666666668
1968-03-01,130.5,142.7,148.22083333333333,149.275
1968-04-01,115.0,129.5,151.75416666666663,150.325
1968-05-01,180.0,154.8,152.40416666666667,150.72500000000002
1968-06-01,156.2,142.2,150.92916666666667,149.82916666666668
1968-07-01,136.2,137.1,148.92083333333332,147.73333333333332
1968-08-01,154.8,142.1,148.39166666666665,145.49999999999997
1968-09-01,166.0,140.9,151.46666666666664,145.98333333333332
1968-10-01,152.5,152.5,155.54583333333332,148.29583333333332
1968-11-01,121.7,138.6,156.62916666666666,148.97916666666666
1968-12-01,155.5,148.5,155.95416666666665,149.4083333333333
1969-01-01,147.8,152.8,155.7375,150.20833333333331
1969-02-01,170.5,155.3,155.10833333333335,150.21666666666667
1969-03-01,192.3,172.3,152.9125,150.1
1969-04-01,151.1,155.4,150.67083333333335,150.01666666666665
1969-05-01,169.9,145.3,150.40416666666667,150.84166666666667
1969-06-01,150.1,162.0,150.14583333333334,151.4
1969-07-01,137.1,136.5,149.8625,151.4333333333333
1969-08-01,138.8,142.9,150.7125,152.5125
1969-09-01,129.3,137.3,149.2,152.77916666666664
1969-10-01,135.4,154.1,147.42499999999998,152.4708333333333
1969-11-01,132.4,156.8,148.03333333333333,153.7
1969-12-01,138.6,143.7,148.52499999999998,154.35833333333332
1970-01-01,157.9,158.4,149.49999999999997,154.70000000000002
1970-02-01,180.8,175.6,150.12916666666666,155.14166666666665
1970-03-01,145.7,158.4,150.3125,155.1875
1970-04-01,155.1,161.9,150.25833333333333,155.1916666666667
1970-05-01,180.5,168.3,149.82500000000002,155.17083333333332
1970-06-01,151.3,154.8,149.075,155.775
1970-07-01,159.3,151.9,147.02916666666664,156.3375
1970-08-01,131.7,138.1,142.95833333333331,154.94583333333333
1970-09-01,140.8,143.2,137.59166666666667,151.43749999999997
1970-10-01,122.6,148.3,132.8708333333333,147.61249999999995
1970-11-01,134.8,162.1,126.51666666666665,143.28749999999997
1970-12-01,118.2,152.9,119.03333333333333,138.6333333333333
1971-01-01,129.2,162.7,113.81666666666666,134.975
1971-02-01,111.8,137.9,110.09583333333333,132.52916666666667
1971-03-01,85.9,111.9,105.3375,129.89583333333334
1971-04-01,101.6,116.6,100.39166666666667,126.55416666666667
1971-05-01,81.5,109.8,96.45416666666665,122.84166666666668
1971-06-01,70.7,101.6,94.49583333333331,119.6625
1971-07-01,114.7,117.3,92.66666666666664,116.49166666666665
1971-08-01,87.0,114.0,91.47083333333332,114.66666666666666
1971-09-01,71.3,104.1,93.18333333333332,115.52499999999999
1971-10-01,73.4,107.2,93.83333333333331,116.06249999999999
1971-11-01,89.5,114.1,94.68333333333334,116.72916666666664
1971-12-01,116.5,124.6,98.28333333333333,118.95416666666667
1972-01-01,87.0,114.9,100.26666666666665,120.55
1972-02-01,125.3,141.9,100.9125,121.22916666666667
1972-03-01,113.5,128.5,102.63333333333334,122.1125
1972-04-01,89.6,112.9,104.00416666666668,123.13333333333334
1972-05-01,113.9,129.5,103.30416666666667,123.24166666666667
1972-06-01,124.7,135.3,99.86666666666666,121.82499999999999
1972-07-01,108.3,121.9,96.64166666666667,120.39999999999999
1972-08-01,108.9,125.7,92.90833333333333,118.07916666666665
1972-09-01,90.7,113.6,88.22083333333333,115.1125
1972-10-01,86.9,122.2,85.89166666666667,113.59166666666667
1972-11-01,59.2,101.7,83.33333333333333,111.88333333333331
1972-12-01,64.3,103.0,78.24166666666667,108.6875
1973-01-01,61.8,102.3,72.25416666666668,105.28749999999998
1973-02-01,60.9,98.8,66.11250000000001,101.93749999999999
1973-03-01,65.4,100.4,62.82499999999998,99.80000000000001
1973-04-01,81.8,104.5,60.749999999999986,98.0125
1973-05-01,60.3,96.9,57.912499999999994,95.73750000000003
1973-06-01,56.1,91.2,55.58333333333333,94.11666666666667
1973-07-01,33.2,84.4,53.35833333333333,92.5375
1973-08-01,36.6,82.8,51.44166666666666,90.99583333333334
1973-09-01,84.1,105.2,49.02083333333333,89.36666666666666
1973-10-01,43.7,87.7,46.57083333333333,87.69583333333331
1973-11-01,34.3,81.6,45.391666666666666,86.62916666666665
1973-12-01,33.3,84.2,45.03333333333333,86.14166666666665
1974-01-01,39.4,83.2,46.754166666666656,86.26666666666665
1974-02-01,37.3,80.9,49.137499999999996,86.60833333333333
1974-03-01,30.9,79.2,48.487500000000004,85.89166666666667
1974-04-01,57.5,85.6,48.34583333333333,85.56666666666665
1974-05-01,56.3,90.2,49.391666666666666,86.32916666666667
1974-06-01,51.5,86.2,49.30416666666666,86.56666666666668
1974-07-01,79.1,92.4,48.645833333333336,86.20833333333333
1974-08-01,47.9,83.0,47.28333333333333,85.69583333333333
1974-09-01,57.2,87.8,45.84166666666666,85.13333333333334
1974-10-01,67.2,97.3,43.18333333333333,84.22916666666667
1974-11-01,35.9,90.3,39.30833333333333,82.76666666666667
1974-12-01,29.6,81.2,36.05833333333333,81.23333333333333
1975-01-01,27.3,77.6,32.99583333333332,79.90416666666667
1975-02-01,16.7,74.2,31.749999999999993,79.55833333333332
1975-03-01,16.9,72.4,30.579166666666666,79.50833333333333
1975-04-01,7.7,70.7,26.808333333333334,78.27083333333331
1975-05-01,13.1,70.0,24.241666666666667,76.98333333333333
1975-06-01,16.7,69.6,23.15833333333333,76.32083333333331
1975-07-01,40.4,77.1,21.766666666666666,75.93333333333331
1975-08-01,56.7,90.0,20.69583333333333,75.66666666666666
1975-09-01,20.3,79.6,20.875,75.69583333333333
1975-10-01,13.6,75.8,22.299999999999997,76.10833333333332
1975-11-01,27.9,80.9,23.329166666666666,76.36666666666666
1975-12-01,11.6,74.7,23.591666666666665,76.42916666666666
1976-01-01,11.9,74.8,22.079166666666662,76.06666666666666
1976-02-01,6.4,70.6,19.158333333333335,75.02916666666665
1976-03-01,31.5,76.7,17.787499999999998,74.12083333333332
1976-04-01,27.3,76.3,18.445833333333333,73.85416666666666
1976-05-01,18.2,70.6,18.28333333333333,73.52499999999999
1976-06-01,17.9,70.5,17.895833333333336,73.27916666666667
1976-07-01,2.9,67.5,18.8375,73.47916666666667
1976-08-01,24.1,74.7,20.454166666666666,74.08333333333334
1976-09-01,20.0,73.1,20.804166666666664,74.57083333333333
1976-10-01,29.7,75.9,19.687499999999996,74.62083333333332
1976-11-01,7.9,72.9,19.708333333333332,75.05
1976-12-01,22.3,76.8,21.616666666666667,76.3
1977-01-01,23.8,77.5,24.312499999999996,77.7375
1977-02-01,33.3,82.4,26.254166666666666,78.69583333333334
1977-03-01,13.0,76.6,28.808333333333334,80.22083333333332
1977-04-01,19.0,77.6,31.924999999999997,82.225
1977-05-01,27.0,79.6,34.67916666666667,83.97083333333333
1977-06-01,54.9,91.5,37.71249999999999,85.89999999999999
1977-07-01,30.6,81.0,41.420833333333334,88.3
1977-08-01,43.0,84.2,47.637499999999996,92.25
1977-09-01,62.4,100.2,55.74999999999999,97.57499999999999
1977-10-01,62.1,96.9,64.81666666666665,103.27916666666665
1977-11-01,41.6,93.8,73.6625,109.04999999999998
1977-12-01,61.4,102.2,80.73749999999998,113.94166666666666
1978-01-01,73.7,109.7,86.9375,118.13333333333333
1978-02-01,132.6,145.0,91.45833333333333,121.45833333333334
1978-03-01,108.4,141.8,98.65416666666665,125.07500000000002
1978-04-01,141.2,149.3,108.99999999999999,130.00833333333335
1978-05-01,117.1,146.4,117.82916666666665,134.975
1978-06-01,134.6,142.1,126.55416666666666,140.44166666666666
1978-07-01,99.7,131.0,138.0,147.39583333333331
1978-08-01,82.4,114.0,147.34583333333333,153.7625
1978-09-01,195.7,157.2,153.55416666666665,158.06666666666666
1978-10-01,177.1,158.3,157.27916666666667,160.91666666666666
1978-11-01,138.5,151.6,160.4333333333333,162.70833333333331
1978-12-01,173.9,175.6,166.6958333333333,165.06666666666666
1979-01-01,235.9,203.2,175.1583333333333,168.1
1979-02-01,194.7,204.3,185.36666666666665,171.9958333333333
1979-03-01,195.3,185.8,193.29166666666666,176.23333333333332
1979-04-01,143.7,173.7,199.86249999999998,180.5125
1979-05-01,190.3,165.0,208.50833333333333,186.27499999999998
1979-06-01,211.7,180.1,216.70416666666668,190.72083333333333
1979-07-01,225.7,165.8,219.45,192.0208333333333
1979-08-01,201.4,172.7,220.07083333333335,191.975
1979-09-01,266.9,200.2,220.40833333333333,191.0625
1979-10-01,263.6,218.0,223.40416666666667,191.75
1979-11-01,259.5,230.2,229.77499999999998,195.6291666666667
1979-12-01,249.6,203.7,232.91666666666663,198.6208333333333
1980-01-01,226.1,206.3,232.0083333333333,199.9458333333333
1980-02-01,219.4,200.1,230.23749999999998,200.4583333333333
1980-03-01,178.7,168.1,227.86249999999998,199.5
1980-04-01,232.2,207.9,224.62916666666666,198.24166666666665
1980-05-01,254.7,223.9,221.2833333333333,197.16666666666663
1980-06-01,222.7,193.0,219.0875,197.59166666666664
1980-07-01,192.9,184.7,216.07916666666668,197.2
1980-08-01,191.7,166.1,211.95416666666668,196.075
1980-09-01,219.6,183.8,211.47083333333333,197.81666666666666
1980-10-01,233.3,204.2,211.92916666666662,200.00416666666666
1980-11-01,209.5,218.2,209.14166666666665,199.41666666666663
1980-12-01,246.9,225.9,202.8458333333333,196.67916666666667
1981-01-01,156.6,174.7,199.56666666666666,195.4625
1981-02-01,189.9,204.7,202.2,198.025
1981-03-01,196.6,205.3,205.3875,201.775
1981-04-01,225.3,223.2,205.7458333333333,204.0958333333333
1981-05-01,194.7,194.5,204.05416666666665,204.50416666666663
1981-06-01,131.6,156.7,200.92916666666667,203.32499999999996
1981-07-01,205.3,191.8,198.49999999999997,202.7625
1981-08-01,242.5,220.5,199.92499999999998,203.35416666666666
1981-09-01,245.3,219.4,202.65416666666664,203.975
1981-10-01,216.2,224.3,201.38333333333333,201.62916666666666
1981-11-01,186.0,207.9,195.95000000000002,196.98333333333332
1981-12-01,195.4,207.9,194.14583333333331,195.52916666666664
1982-01-01,149.8,179.2,192.73749999999998,194.80833333333334
1982-02-01,230.9,214.4,186.63333333333333,191.2625
1982-03-01,221.1,210.5,180.02916666666664,186.81249999999997
1982-04-01,170.3,161.7,173.3708333333333,181.9625
1982-05-01,119.3,144.5,167.52083333333331,177.6833333333333
1982-06-01,163.7,171.8,163.9833333333333,175.60416666666669
1982-07-01,139.4,159.4,161.45416666666668,173.675
1982-08-01,161.9,167.8,153.44999999999996,168.32083333333335
1982-09-01,167.4,165.3,141.35833333333332,160.66666666666666
1982-10-01,134.3,162.0,133.3125,155.05
1982-11-01,127.5,167.5,131.33333333333331,152.95
1982-12-01,169.0,198.4,130.54166666666666,151.24583333333334
1983-01-01,115.5,142.4,127.92916666666666,148.42083333333332
1983-02-01,73.1,122.7,123.9125,145.17083333333332
1983-03-01,88.7,118.5,117.10416666666666,141.0125
1983-04-01,109.6,118.9,110.46666666666665,136.60416666666666
1983-05-01,132.5,136.9,104.48333333333333,131.4375
1983-06-01,131.5,138.5,95.93333333333334,123.96249999999999
1983-07-01,108.9,124.9,89.09583333333333,118.45416666666667
1983-08-01,96.0,124.3,88.94583333333334,118.04166666666667
1983-09-01,69.9,109.0,91.65833333333333,118.91666666666667
1983-10-01,72.5,112.5,92.02499999999999,119.44583333333333
1983-11-01,45.7,93.0,89.74166666666665,119.4625
1983-12-01,45.6,93.5,85.49166666666666,117.50416666666666
1984-01-01,74.8,115.1,80.50833333333334,114.42083333333333
1984-02-01,110.2,140.1,75.74999999999999,111.23750000000001
1984-03-01,116.7,122.1,71.2375,108.25
1984-04-01,90.4,128.0,66.77083333333334,105.33333333333333
1984-05-01,96.9,128.2,63.474999999999994,103.01249999999999
1984-06-01,65.1,100.2,61.666666666666664,101.58333333333333
1984-07-01,55.7,89.2,58.283333333333324,99.15833333333333
1984-08-01,35.0,83.6,52.17916666666666,94.7
1984-09-01,22.6,78.0,44.291666666666664,89.89999999999998
1984-10-01,12.6,73.5,37.21666666666666,85.64999999999999
1984-11-01,26.5,76.3,31.612499999999997,81.43333333333334
1984-12-01,21.4,75.9,27.391666666666666,78.42500000000001
1985-01-01,17.8,74.5,25.2,76.97916666666667
1985-02-01,20.7,73.7,23.504166666666666,76.03333333333333
1985-03-01,16.9,73.3,21.704166666666662,75.17083333333333
1985-04-01,20.4,74.8,21.33333333333333,74.86666666666666
1985-05-01,32.4,80.2,21.366666666666664,74.83333333333333
1985-06-01,28.3,76.0,20.775,74.70416666666665
1985-07-01,39.9,78.7,19.916666666666664,74.60833333333332
1985-08-01,10.1,71.4,19.591666666666665,74.975
1985-09-01,4.3,69.5,19.7625,75.54583333333332
1985-10-01,22.0,74.7,19.716666666666665,75.70833333333333
1985-11-01,17.9,74.3,19.120833333333334,75.39583333333333
1985-12-01,15.8,74.8,17.287499999999998,74.72083333333333
1986-01-01,2.8,73.3,15.225,74.0125
1986-02-01,27.9,83.7,14.308333333333334,73.52916666666665
1986-03-01,13.8,77.0,14.333333333333334,73.36666666666666
1986-04-01,22.4,75.0,15.120833333333334,73.67916666666666
1986-05-01,16.1,72.5,15.770833333333334,74.14583333333333
1986-06-01,0.6,67.5,15.25,74.17916666666667
1986-07-01,18.1,70.2,15.124999999999998,74.0625
1986-08-01,9.9,68.3,14.395833333333334,73.52916666666665
1986-09-01,5.1,68.7,13.524999999999999,72.89999999999998
1986-10-01,40.1,83.0,14.65833333333333,73.17083333333332
1986-11-01,15.4,77.2,16.6,74.19999999999999
1986-12-01,5.8,72.7,18.31666666666667,75.26666666666667
1987-01-01,9.8,72.6,19.912499999999998,76.26666666666665
1987-02-01,3.4,71.6,22.333333333333332,77.73333333333332
1987-03-01,17.4,74.0,25.462500000000002,79.35833333333332
1987-04-01,46.0,84.5,27.979166666666664,80.71666666666665
1987-05-01,39.1,87.7,30.34166666666666,82.35416666666667
1987-06-01,18.8,77.9,32.704166666666666,84.26666666666667
1987-07-01,38.2,83.8,36.20416666666666,86.65416666666665
1987-08-01,47.9,89.9,40.48333333333333,89.52499999999999
1987-09-01,42.2,86.1,45.30833333333332,92.62083333333331
1987-10-01,63.4,98.2,50.99999999999999,95.91666666666666
1987-11-01,48.8,101.3,55.079166666666666,98.65416666666665
1987-12-01,29.1,94.5,60.93749999999999,102.32916666666665
1988-01-01,70.5,108.1,69.21666666666665,107.72083333333332
1988-02-01,45.4,105.0,76.9125,113.25833333333331
1988-03-01,91.2,114.9,84.91249999999998,118.69999999999999
1988-04-01,108.8,122.7,92.97916666666666,124.44999999999999
1988-05-01,74.2,115.2,101.35833333333333,129.725
1988-06-01,124.3,138.6,114.27916666666665,136.40833333333333
1988-07-01,131.4,152.5,128.51666666666668,146.05833333333334
1988-08-01,139.4,154.1,141.1375,156.2125
1988-09-01,142.7,152.5,151.24166666666665,164.86666666666665
1988-10-01,156.5,169.8,156.93749999999997,171.40833333333336
1988-11-01,156.8,156.3,164.3833333333333,177.30833333333334
1988-12-01,231.2,199.9,176.1083333333333,184.625
1989-01-01,210.1,234.3,184.82916666666668,190.04166666666666
1989-02-01,208.7,222.5,190.73333333333332,193.87916666666663
1989-03-01,170.4,205.1,198.025,199.55833333333334
1989-04-01,166.3,189.5,203.77916666666667,204.23749999999998
1989-05-01,195.4,190.0,209.49166666666667,209.05416666666665
1989-06-01,284.5,239.4,212.05833333333334,212.80416666666662
